dataset,scene_id,episode_uid,method,coverage_event_id,coverage_event_kind,coverage_ratio,coverage_threshold,is_last,step,precision,recall,f1,miou_room,precision_percent,recall_percent,f1_percent,miou_room_percent,n_gt,n_pred,metric_domain_pixels,gt_filtered_small,pred_filtered_small,snapshot_path,match_visualization
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_070,coverage_milestone,0.7047713171910174,0.7,False,93,0.9444632658987513,0.9764968691166427,0.9602129740588491,0.6180497428244073,94.44632658987513,97.64968691166428,96.02129740588491,61.804974282440725,6,4,12651,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/voxroom/roomseg_snapshots/roomseg_milestone_070_step_000093.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_080,coverage_milestone,0.8042057870751661,0.8,False,182,0.9547692682561102,0.9374706456480757,0.9460408860208817,0.5734419568772371,95.47692682561102,93.74706456480757,94.60408860208817,57.34419568772371,6,5,14349,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/tvars_original/roomseg_snapshots/roomseg_milestone_080_step_000182.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_080,coverage_milestone,0.8042057870751661,0.8,False,182,0.9823043560997083,0.9801253394235445,0.9812136380077978,0.9628876234856799,98.23043560997084,98.01253394235445,98.12136380077978,96.28876234856799,6,6,14349,1,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/voxroom/roomseg_snapshots/roomseg_milestone_080_step_000182.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000,tvars_original,milestone_090,coverage_milestone,0.9181903036292758,0.9,False,290,0.95173828420257,0.9476316934204626,0.9496805494216001,0.49117400692191643,95.173828420257,94.76316934204625,94.96805494216001,49.117400692191644,7,5,16405,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/tvars_original/roomseg_snapshots/roomseg_milestone_090_step_000290.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000,voxroom,milestone_090,coverage_milestone,0.9181903036292758,0.9,False,290,0.984866361805573,0.9805326423574525,0.9826947241396762,0.965722768893116,98.4866361805573,98.05326423574525,98.26947241396762,96.57227688931161,7,7,16405,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/voxroom/roomseg_snapshots/roomseg_milestone_090_step_000290.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000,tvars_original,final,terminal_forced,0.9983528249052874,,True,957,0.9805407146390711,0.9534447440941468,0.9668029162487141,0.7947896331334656,98.0540714639071,95.34447440941469,96.6802916248714,79.47896331334657,7,8,17731,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/final/tvars_original/roomseg_snapshots/roomseg_final_step_000957.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000/final.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000,voxroom,final,terminal_forced,0.9983528249052874,,True,957,0.9885586514103013,0.9835973546608587,0.9860717625390473,0.9721703065129225,98.85586514103014,98.35973546608588,98.60717625390473,97.21703065129225,7,7,17731,0,1,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd/attempt_01/roomseg_coverage_eval/events/final/voxroom/roomseg_snapshots/roomseg_final_step_000957.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADI8_usd_grscene_frontier_000000/final.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,tvars_original,milestone_020,coverage_milestone,0.20212877516778524,0.2,False,3,0.7858958068614994,0.9947145517172262,0.8780607070517851,0.5201554845258092,78.58958068614994,99.47145517172262,87.80607070517851,52.015548452580916,3,2,3799,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/tvars_original/roomseg_snapshots/roomseg_milestone_020_step_000003.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,voxroom,milestone_020,coverage_milestone,0.20212877516778524,0.2,False,3,0.9930715935334873,0.9740626420453697,0.9834752734632656,0.967931339625626,99.30715935334872,97.40626420453697,98.34752734632656,96.7931339625626,3,3,3799,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_020/voxroom/roomseg_snapshots/roomseg_milestone_020_step_000003.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_020.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,tvars_original,milestone_040,coverage_milestone,0.4035234899328859,0.4,False,91,0.8046927751519244,0.9868587005667122,0.8865143728268359,0.39916799148575555,80.46927751519245,98.68587005667122,88.65143728268359,39.916799148575556,4,2,7519,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/tvars_original/roomseg_snapshots/roomseg_milestone_040_step_000091.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,voxroom,milestone_040,coverage_milestone,0.4035234899328859,0.4,False,91,0.9986971896519635,0.849588984016331,0.9181285266148951,0.8478008341354739,99.86971896519636,84.95889840163309,91.8128526614895,84.78008341354739,4,6,7519,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_040/voxroom/roomseg_snapshots/roomseg_milestone_040_step_000091.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_040.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,tvars_original,milestone_060,coverage_milestone,0.6006187080536913,0.6,False,120,0.9923239550773802,0.9841937185434115,0.9882421152938163,0.9765541175951197,99.23239550773802,98.41937185434115,98.82421152938163,97.65541175951196,4,4,11205,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/tvars_original/roomseg_snapshots/roomseg_milestone_060_step_000120.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,voxroom,milestone_060,coverage_milestone,0.6006187080536913,0.6,False,120,0.9947564385761988,0.8445252662998037,0.9135054667970448,0.8367144585353066,99.47564385761987,84.45252662998037,91.35054667970448,83.67144585353066,4,6,11205,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_060/voxroom/roomseg_snapshots/roomseg_milestone_060_step_000120.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_060.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,tvars_original,milestone_070,coverage_milestone,0.7039639261744967,0.7,False,212,0.9929705726957605,0.9909142881024902,0.9919413647358875,0.9838935047270234,99.29705726957604,99.09142881024901,99.19413647358874,98.38935047270235,4,4,13100,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/tvars_original/roomseg_snapshots/roomseg_milestone_070_step_000212.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,voxroom,milestone_070,coverage_milestone,0.7039639261744967,0.7,False,212,0.9952214573389709,0.8510105587261558,0.9174837843743908,0.8438583385063883,99.52214573389709,85.10105587261559,91.74837843743909,84.38583385063882,4,6,13100,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_070/voxroom/roomseg_snapshots/roomseg_milestone_070_step_000212.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_070.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,tvars_original,milestone_080,coverage_milestone,0.8039010067114094,0.8,False,246,0.9781224004873448,0.9940518142333982,0.9860227757662358,0.7766935104709545,97.81224004873448,99.40518142333981,98.60227757662358,77.66935104709545,5,4,14920,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/tvars_original/roomseg_snapshots/roomseg_milestone_080_step_000246.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,voxroom,milestone_080,coverage_milestone,0.8039010067114094,0.8,False,246,0.9953348784327086,0.864320302337583,0.9252125361194738,0.8578107873848,99.53348784327086,86.4320302337583,92.52125361194739,85.78107873848,5,7,14920,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_080/voxroom/roomseg_snapshots/roomseg_milestone_080_step_000246.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_080.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,tvars_original,milestone_090,coverage_milestone,0.904939177852349,0.9,False,344,0.9464064331630093,0.9931744633406374,0.969226602564686,0.7515903167413096,94.64064331630094,99.31744633406375,96.92266025646859,75.15903167413096,5,4,16738,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/tvars_original/roomseg_snapshots/roomseg_milestone_090_step_000344.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,voxroom,milestone_090,coverage_milestone,0.904939177852349,0.9,False,344,0.9946134400724369,0.8179783747602638,0.8976894616510871,0.812411144544727,99.4613440072437,81.79783747602639,89.76894616510872,81.2411144544727,5,8,16738,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/milestone_090/voxroom/roomseg_snapshots/roomseg_milestone_090_step_000344.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/voxroom/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/milestone_090.pred_gt_match.png
grscene,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd,kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000,tvars_original,final,terminal_forced,0.9978502516778524,,True,676,0.9961484343525964,0.9936387232928421,0.994891996078158,0.9897918849421359,99.61484343525964,99.3638723292842,99.4891996078158,98.97918849421359,5,5,18365,0,0,/media/echo/data/voxroom_roomseg_evaluation/grscene_union_fixed0p5_batch32_full7000_20260815_0015/grscene/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd/attempt_01/roomseg_coverage_eval/events/final/tvars_original/roomseg_snapshots/roomseg_final_step_000676.npz,/media/echo/data/voxroom_roomseg_evaluation/grscene_all_available_gt_20260817/metrics_pr_f1_miou_excluding_training_grscenes_20260818_192125/match_visualizations/tvars_original/kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd__attempt_01__kujiale_grscene_MV7J6NIKTKJZ2AABAAAAADQ8_usd_grscene_frontier_000000/final.pred_gt_match.png
